noise_type,noise_type_name,local_code,local_name,spot_code,spot_name,div_name,legl_sect_code,use_sect_name,tm_loc_x,tm_loc_y,latitude,longitude
EM,환경기준(수동),CW,경남창원시,B14816020,IG조명,경상남도 창원시 마산합포구 부림동,다,상업지역,189.62,161.1,35.2050746344,128.573462317
EM,환경기준(수동),CW,경남창원시,B14816021,봉암동 공구할인매장 앞,경상남도 창원시 마산회원구 봉암동,라,일반공업지역,190.91,163.57,35.2167948009,128.600528964
EM,환경기준(수동),CW,경남창원시,B14816022,봉암동 다완기계 정문,경상남도 창원시 마산회원구 봉암동,라,일반공업지역,190.65,163.98,35.2144662524,128.605043416
EM,환경기준(수동),CW,경남창원시,B14816023,봉암동 대성정밀 앞,경상남도 창원시 마산회원구 봉암동,라,일반공업지역,190.48,163.79,35.2129271357,128.602964225
EM,환경기준(수동),CW,경남창원시,B14816024,봉암동 태성금속 앞,경상남도 창원시 마산회원구 봉암동,라,일반공업지역,345783.8,191855.99,35.2153873197,128.601922698
EM,환경기준(수동),CW,경남창원시,B14816025,봉암동 수출3공구 정문 초소 앞,경상남도 창원시 마산회원구 봉암동,라,일반공업지역,345790.57,191590.8,35.2129969782,128.6019501065
EA,환경기준(자동),PH,경북포항시,A04711001,포항성모병원,경상북도 포항시 남구 대잠동,가,종합병원지역,230743,379924,36.01645243,129.34103898
EA,환경기준(자동),PH,경북포항시,A04711002,포항제철중학교,경상북도 포항시 남구 지곡동,가,학교지역,229314,380361,36.02043477,129.32520317
EA,환경기준(자동),PH,경북포항시,A04711003,가온누리빌딩 앞,경상북도 포항시 남구 오천읍 원리,나,일반주거지역,236454,374867,35.97068125,129.40415851
EA,환경기준(자동),PH,경북포항시,A04711004,한우랑 앞,경상북도 포항시 북구 양덕동,나,준주거지역,235002,388099,36.08998229,129.38864613
EA,환경기준(자동),PH,경북포항시,A04711005,KB국민은행 앞,경상북도 포항시 북구,다,상업지역,232001,380223,36.01910657,129.3550061
EM,환경기준(수동),PH,경북포항시,B14711001,포항여고 앞,경상북도 포항시 북구 대신동,가,종합병원지역,413029.178,285840.759,36.04974169564642,129.36476659701017
EM,환경기준(수동),PH,경북포항시,B14711002,장재형 손해사정사무소 앞,경상북도 포항시 북구 대신동,가,종합병원지역,413199.36,285575.81,36.04731870748054,129.3665822306482
EM,환경기준(수동),PH,경북포항시,B14711003,북부시장입구,경상북도 포항시 북구 대신동,가,종합병원지역,413361.444,285657.828,36.04802181876276,129.36840157993947
EM,환경기준(수동),PH,경북포항시,B14711004,"대신동경로당 앞
(구 대신동사무소)",경상북도 포항시 북구 대신동,가,종합병원지역,413262.28,285586.93,36.0474050914,129.3672828983
EM,환경기준(수동),PH,경북포항시,B14711005,여성폭력종합상담소 앞,경상북도 포항시 북구 대신동,가,종합병원지역,413138.54,285653,36.04802706597327,129.36592872904518
EM,환경기준(수동),PH,경북포항시,B14711006,"흥해박물관 앞
(구 사회교육관)",경상북도 포항시 북구 흥해읍,나,일반주거지역,411310.72,292531.49,36.1103630254,129.3475003474
EM,환경기준(수동),PH,경북포항시,B14711007,흥해향교 앞,경상북도 포항시 북구 흥해읍,나,일반주거지역,410990.707,292355.812,36.10885060320023,129.34390216657138
EM,환경기준(수동),PH,경북포항시,B14711008,흥해교회 앞,경상북도 포항시 북구 흥해읍,나,일반주거지역,411038.839,292239.925,36.107796652650016,129.34440529529408
EM,환경기준(수동),PH,경북포항시,B14711009,농협주유소 앞,경상북도 포항시 북구 흥해읍,나,일반주거지역,410962.861,291938.685,36.10510059601358,129.3434816776608
EM,환경기준(수동),PH,경북포항시,B14711010,"별밤지기 앞
(프라이비트)",경상북도 포항시 북구 중앙동,다,상업지역,413098.24,284615.46,36.0386933223,129.3652025754
EM,환경기준(수동),PH,경북포항시,B14711011,"롯데시네마 앞
(구 포항극장)",경상북도 포항시 북구 중앙동,다,상업지역,412885.76,284400.34,36.0368027353,129.3627890261
EM,환경기준(수동),PH,경북포항시,B14711012,"중앙사우나 앞
(구 삼성빌딩)",경상북도 포항시 북구 중앙동,다,상업지역,413041.79,284339.4,36.0362198832,129.3645025032
EM,환경기준(수동),PH,경북포항시,B14711013,우아미가구 앞(구 김종화가구),경상북도 포항시 북구 중앙동,다,상업지역,413376.5,284442.9,36.0370786852,129.3682410873
EM,환경기준(수동),PH,경북포항시,B14711014,중소기업은행,경상북도 포항시 북구 중앙동,다,상업지역,413081.044,284396.321,36.03672387800484,129.3649530096959
EM,환경기준(수동),PH,경북포항시,B14711015,"포스코플랜텍 뒷편
(구 포스맥)",경상북도 포항시 남구 괴동동,라,전용공업지역,412776.36,279531.62,35.99298576385643,129.36026962192992
EM,환경기준(수동),PH,경북포항시,B14711016,교통안전공단 포항 자동차검사소앞,경상북도 포항시 남구 괴동동,라,전용공업지역,413264.792,279831.499,35.995579501381364,129.3657622962089
EM,환경기준(수동),PH,경북포항시,B14711017,유니코정밀화학뒤편,경상북도 포항시 남구 괴동동,라,전용공업지역,413651.043,280266.555,35.99941257786334,129.37015937327396
EM,환경기준(수동),PH,경북포항시,B14711018,동국산업서문앞(도로),경상북도 포항시 남구 괴동동,라,전용공업지역,413178.997,278753.591,35.98589209867702,129.36452216454555
EM,환경기준(수동),PH,경북포항시,B14711019,동국제강스틸센타옆,경상북도 포항시 남구 괴동동,라,전용공업지역,413160.347,278964.849,35.98779845961806,129.36437224264282
EA,환경기준(자동),GJ,광주광역시,A02911001,주차장 앞,광주광역시 동구 서석동,가,종합병원지역,193342,283184,35.1449678918,126.9267098136
EA,환경기준(자동),GJ,광주광역시,A02911003,새마을금고 앞,광주광역시 동구 산수동,나,일반주거지역,194213,284310,35.155217471039975,126.93646796405176
EA,환경기준(자동),GJ,광주광역시,A02915001,봉선1로 63 앞,광주광역시 남구 봉선동,나,일반주거지역,191673,281281,35.1277009755,126.9088697433
EA,환경기준(자동),GJ,광주광역시,A02917002,일곡중학교 앞,광주광역시 북구 일곡동,가,학교지역,190678,290290,35.2085496216,126.8977126012
EA,환경기준(자동),GJ,광주광역시,A02917003,파워디지털017 앞,광주광역시 북구 중흥동,나,준주거지역,192249,285507,35.1659568719,126.9149894192
EM,환경기준(수동),GJ,광주광역시,A12911001,조대병원중앙,광주광역시 동구 서석동,가,종합병원지역,11175,284430,35.1385454,126.9282065
EM,환경기준(수동),GJ,광주광역시,A12911002,조대병원 목공실 앞,광주광역시 동구 서석동,가,종합병원지역,11175,284430,35.1385454,126.9282065
EM,환경기준(수동),GJ,광주광역시,A12911004,주  차  장,광주광역시 동구 서석동,가,종합병원지역,11175,284430,35.1385454,126.9282065
EM,환경기준(수동),GJ,광주광역시,A12911005,조대병원장례식장,광주광역시 동구 서석동,가,종합병원지역,11175,284430,35.1385454,126.9282065
EM,환경기준(수동),GJ,광주광역시,A12911006,산수2동 사무소,광주광역시 동구 산수동,나,일반주거지역,11937,286194,35.1545761,126.93616
EM,환경기준(수동),GJ,광주광역시,A12911007,수정수퍼,광주광역시 동구 산수동,나,일반주거지역,11761,286422,35.156594,126.9341828
EM,환경기준(수동),GJ,광주광역시,A12911008,제스쳐헤어아트,광주광역시 동구 산수동,나,일반주거지역,11707,286062,35.1533398,126.9336697
EM,환경기준(수동),GJ,광주광역시,A12911009,법원관사,광주광역시 동구 산수동,나,일반주거지역,11997,286515,35.1574787,126.9367503
EM,환경기준(수동),GJ,광주광역시,A12911010,새마을금고,광주광역시 동구 산수동,나,일반주거지역,11774,286306,35.1555576,126.9343483
EM,환경기준(수동),GJ,광주광역시,A12911011,원더풀고시텔,광주광역시 동구,가,종합병원지역,10844,284470,35.1388406,126.9245743
EM,환경기준(수동),GJ,광주광역시,A12915001,생활체육광장,광주광역시 남구 사동,가,녹지지역,9694,284833,35.1418965,126.9118754
EM,환경기준(수동),GJ,광주광역시,A12915002,충현원(팔각정),광주광역시 남구 사동,가,녹지지역,9694,284833,35.1418965,126.9118754
EM,환경기준(수동),GJ,광주광역시,A12915003,구허니문카(관덕정),광주광역시 남구 사동,가,녹지지역,9694,284833,35.1418965,126.9118754
EM,환경기준(수동),GJ,광주광역시,A12915004,광주전남노인회관,광주광역시 남구 사동,가,녹지지역,9573,284754,35.1411564,126.9105704
EM,환경기준(수동),GJ,광주광역시,A12915005,양림파출소,광주광역시 남구 사동,가,녹지지역,10005,284946,35.1429716,126.915265
EM,환경기준(수동),GJ,광주광역시,A12915011,봉선중 8길1,광주광역시 남구 봉선동,나,일반주거지역,9872,283470,35.1296487,126.9141489
EM,환경기준(수동),GJ,광주광역시,A12915012,봉선초등5길 4,광주광역시 남구 봉선동,나,일반주거지역,9763,283551,35.1303599,126.9129303
EM,환경기준(수동),GJ,광주광역시,A12915013,재석초등3길 3,광주광역시 남구 봉선동,나,일반주거지역,9236,283403,35.1289224,126.9071828
EM,환경기준(수동),GJ,광주광역시,A12915014,봉선중앙로 43(라인아파트),광주광역시 남구 봉선동,나,일반주거지역,9593,283524,35.1300881,126.9110764
EM,환경기준(수동),GJ,광주광역시,A12915015,봉선1로 63(라인광장),광주광역시 남구 봉선동,나,일반주거지역,9491,283294,35.1279962,126.9100035
EM,환경기준(수동),GJ,광주광역시,A12917006,지리산 천신산녀,광주광역시 북구 우산동,나,준주거지역,10333,287545,35.1664449,126.9182588
EM,환경기준(수동),GJ,광주광역시,A12917007,광주일보 우산보급소,광주광역시 북구 우산동,나,준주거지역,10093,287580,35.1667135,126.9156241
EM,환경기준(수동),GJ,광주광역시,A12917008,중흥천주교회,광주광역시 북구 우산동,나,준주거지역,9996,287674,35.167542,126.9145365
EM,환경기준(수동),GJ,광주광역시,A12917009,효동떡방앗간,광주광역시 북구 우산동,나,준주거지역,9941,287712,35.167875,126.9139215
EM,환경기준(수동),GJ,광주광역시,A12917010,파워디지털 017,광주광역시 북구 우산동,나,준주거지역,9867,287570,35.1665765,126.9131435
EM,환경기준(수동),GJ,광주광역시,A12917011,현대아파트 관리사무소 앞,광주광역시 북구 일곡동,가,학교지역,8770,292288,35.2088666,126.9000179
EM,환경기준(수동),GJ,광주광역시,A12917012,롯데아파트 주민자치체육교실 앞,광주광역시 북구 일곡동,가,학교지역,8516,292697,35.2125056,126.8971359
EM,환경기준(수동),GJ,광주광역시,A12917013,대림아파트 관리사무소 앞,광주광역시 북구 일곡동,가,학교지역,8765,292476,35.210561,126.899917
EM,환경기준(수동),GJ,광주광역시,A12917014,일곡로 246,광주광역시 북구 일곡동,가,학교지역,8549,292389,35.2097388,126.8975678
EM,환경기준(수동),GJ,광주광역시,A12917015,일곡도서관길 135,광주광역시 북구 일곡동,가,학교지역,8381,292432,35.2100887,126.8957113
EM,환경기준(수동),GJ,광주광역시,A12920001,삼영정미소,광주광역시 광산구 소촌동,다,준공업지역,-1402,286087,35.1510289,126.7898844
EM,환경기준(수동),GJ,광주광역시,A12920002,동양 스티로폴,광주광역시 광산구 소촌동,다,준공업지역,-1381,285926,35.1495872,126.7901625
EM,환경기준(수동),GJ,광주광역시,A12920003,광우 라디에터,광주광역시 광산구 소촌동,다,준공업지역,-1219,285779,35.1482924,126.7919766
EM,환경기준(수동),GJ,광주광역시,A12920004,한전 광주전력관리처,광주광역시 광산구 소촌동,다,준공업지역,-1400,285676,35.1473245,126.7900147
EM,환경기준(수동),GJ,광주광역시,A12920005,송정자동차정비,광주광역시 광산구 소촌동,다,준공업지역,-1495,285908,35.1493957,126.7889119
EM,환경기준(수동),GJ,광주광역시,A12920006,유일기계,광주광역시 광산구 장덕동,라,일반공업지역,-267,291234,35.1976117,126.8010848
EM,환경기준(수동),GJ,광주광역시,A12920007,대우전자,광주광역시 광산구 장덕동,라,일반공업지역,-302,290736,35.1931225,126.8008213
EM,환경기준(수동),GJ,광주광역시,A12920008,㈜경희,광주광역시 광산구 장덕동,라,일반공업지역,-569,290207,35.1883046,126.7980224
EM,환경기준(수동),GJ,광주광역시,A12920009,신일가스,광주광역시 광산구 장덕동,라,일반공업지역,452,291093,35.1964888,126.8090265
EM,환경기준(수동),GJ,광주광역시,A12920010,신풍,광주광역시 광산구 장덕동,라,일반공업지역,458,290035,35.1869621,126.8093454
EM,환경기준(수동),GJ,광주광역시,A12920011,쌍암3로 119 (인터넷모텔),광주광역시 광산구 쌍암동,다,상업지역,4028,293521,35.2190597,126.8476794
EM,환경기준(수동),GJ,광주광역시,A12920012,쌍암1길 19 (공원),광주광역시 광산구 쌍암동,다,상업지역,4028,293521,35.2190597,126.8476794
EM,환경기준(수동),GJ,광주광역시,A12920013,쌍암2로 11 (모드니교회),광주광역시 광산구 쌍암동,다,상업지역,3585,293787,35.2213698,126.8427543
EM,환경기준(수동),GJ,광주광역시,A12920014,쌍암3길 42 (그랑삐아또),광주광역시 광산구 쌍암동,다,상업지역,4033,293806,35.2216285,126.8476746
EM,환경기준(수동),GJ,광주광역시,A12920015,쌍암2길 24 (늘마루),광주광역시 광산구 쌍암동,다,상업지역,3909,293612,35.2198602,126.8463598
EM,환경기준(수동),GJ,광주광역시,B12911001,장동로 23-16,광주광역시 동구 동명동,가,학교지역,193101.62,183290.32,35.14871650528488,126.92513154398603
EM,환경기준(수동),GJ,광주광역시,B12911002,장동로 32,광주광역시 동구 동명동,가,학교지역,193178.12,183176.83,35.14769401243036,126.92597202003739
EM,환경기준(수동),GJ,광주광역시,B12911003,제봉로82번길 26,광주광역시 동구 동명동,가,학교지역,193035.12,183205.83,35.14795439848836,126.92440250300274
EM,환경기준(수동),GJ,광주광역시,B12911004,제봉로110번길 10,광주광역시 동구 서석동,가,학교지역,192978.13,183267.82,35.148512824454315,126.92377644692137
EM,환경기준(수동),GJ,광주광역시,B12911005,백서로 208,광주광역시 동구 장동,가,학교지역,193168.12,183030.83,35.14637797015648,126.92586352286682
EM,환경기준(수동),GJ,광주광역시,B12914001,화정로279번길 20-1,광주광역시 서구 농성동,나,준주거지역,189518.15,183501.82,35.15059117782496,126.88580327642472
EM,환경기준(수동),GJ,광주광역시,B12914002,대남대로450번길 4-1,광주광역시 서구 농성동,나,준주거지역,189676.14,183495.82,35.15053876736346,126.88753727965741
EM,환경기준(수동),GJ,광주광역시,B12914003,화정로280번길 3,광주광역시 서구 농성동,나,준주거지역,189658.14,183274.82,35.148546577411494,126.88734256196334
EM,환경기준(수동),GJ,광주광역시,B12914004,대남대로 465,광주광역시 서구 농성동,나,준주거지역,189523.15,183602.82,35.151501609111676,126.88585685842534
EM,환경기준(수동),GJ,광주광역시,B12914005,대남대로 432,광주광역시 서구 농성동,나,준주거지역,189718.14,183339.82,35.149133080591085,126.88800018159736
EM,환경기준(수동),GJ,광주광역시,B12915001,양림로 37(기독병원장례식장 앞),광주광역시 남구 양림동,가,종합병원지역,191872.13,181957.83,35.13669661353126,126.91165233651161
EM,환경기준(수동),GJ,광주광역시,B12915002,양림로 37(기독병원로비 앞),광주광역시 남구 양림동,가,종합병원지역,191992,282223,35.1364431,126.911672
EM,환경기준(수동),GJ,광주광역시,B12915003,백양로89번길 12,광주광역시 남구 양림동,가,종합병원지역,191880.13,181816.83,35.13542577403048,126.91174152771981
EM,환경기준(수동),GJ,광주광역시,B12915004,양림로 40,광주광역시 남구 양림동,가,종합병원지역,192028.13,181958.33,35.13670239683334,126.91336402902215
EM,환경기준(수동),GJ,광주광역시,B12915005,백서로 14,광주광역시 남구 양림동,가,종합병원지역,191811,282173,35.1356491,126.910521
EM,환경기준(수동),GJ,광주광역시,B12915009,평동산단2번로 189,광주광역시 광산구 장록동,라,일반공업지역,282005,179053,35.1348324,126.770615
EM,환경기준(수동),GJ,광주광역시,B12915010,평동로 841,광주광역시 광산구 옥동,라,일반공업지역,280962,178653,35.1253774,126.766056
EM,환경기준(수동),GJ,광주광역시,B12917001,서강로54번길 10,광주광역시 북구,나,일반주거지역,188226.15,186312.81,35.17591352795267,126.8715837724969
EM,환경기준(수동),GJ,광주광역시,B12917002,대자로 57,광주광역시 북구,나,일반주거지역,188910.15,186136.81,35.1743350754,126.8790949267
EM,환경기준(수동),GJ,광주광역시,B12917003,대자실로 23,광주광역시 북구,나,일반주거지역,188634.15,187102.8,35.1792405,126.872861
EM,환경기준(수동),GJ,광주광역시,B12917004,서강로54번길 30,광주광역시 북구,나,일반주거지역,188476.15,186323.81,35.17601562387337,126.87432804096846
EM,환경기준(수동),GJ,광주광역시,B12917005,운암동 966-1,광주광역시 북구,나,일반주거지역,188736.15,35.18,35.1793477,126.871972
EM,환경기준(수동),GJ,광주광역시,B12920001,광산로20번길 37,광주광역시 광산구 송정동,다,상업지역,181.22,182.03,35.137209673,126.794772843
EM,환경기준(수동),GJ,광주광역시,B12920002,광산로 41,광주광역시 광산구 송정동,다,상업지역,181332.2,182274.83,35.139411639461606,126.79599584904345
EM,환경기준(수동),GJ,광주광역시,B12920003,광산로68번길 13,광주광역시 광산구 송정동,다,상업지역,181666.19,182596.83,35.14232018545008,126.79965353695945
EM,환경기준(수동),GJ,광주광역시,B12920004,상무대로 201,광주광역시 광산구 송정동,다,상업지역,180894.17,182051.9,35.137393917230845,126.7911946409087
EM,환경기준(수동),GJ,광주광역시,B12920005,상무대로 338,광주광역시 광산구 송정동,다,상업지역,181992.19,182758.83,35.14378629692119,126.80322722508788
EM,환경기준(수동),GJ,광주광역시,B12920006,평동산단2번로 39,광주광역시 광산구 용동,라,일반공업지역,281851,177587,35.1329611,126.75414
EM,환경기준(수동),GJ,광주광역시,B12920007,평동로803번길 83-38,광주광역시 광산구 용동,라,일반공업지역,177862,281689,35.131867,126.756853
EM,환경기준(수동),GJ,광주광역시,B12920008,평동산단로 239-15,광주광역시 광산구 옥동,라,일반공업지역,281305,178668,35.1275316,126.766027
RV,도로교통소음(이동),GJ,광주광역시,F12911001,조대입구 서석새마을금고 앞,광주광역시 동구 서석동,,주거지역,193070.154,182859.806,35.14483578823781,126.9247899053596
RV,도로교통소음(이동),GJ,광주광역시,F12911002,산수오거리 제주물항 앞,광주광역시 동구 산수동,,주거지역,193640.65,183759.31,35.1529473467,126.9310432262
RV,도로교통소음(이동),GJ,광주광역시,F12917001,코리아나 호텔 옆,광주광역시 북구 신안동,,상업지역,191284,285259,35.16361428791052,126.9045147907816
RV,도로교통소음(이동),GJ,광주광역시,F12917002,현대백화점 앞,광주광역시 북구 신안동,,상업지역,191560,284989,35.16169230148827,126.90751900802208
RV,도로교통소음(이동),GJ,광주광역시,F12920001,협동엔터프라이즈 앞,광주광역시 광산구 하남동,,공업지역,182151.492,187584.633,35.18728644470446,126.80486989078469
RV,도로교통소음(이동),GJ,광주광역시,F12920002,광일기공 앞,광주광역시 광산구 장덕동,,공업지역,182220.992,187996.133,35.19099672042675,126.80562398593452
EA,환경기준(자동),DG,대구광역시,A02711002,새동산약국 앞,대구광역시 중구 동산동,가,종합병원지역,162309,363759,35.8705290205,128.5826521679
EA,환경기준(자동),DG,대구광역시,A02720001,계명약국 옆,대구광역시 남구 대명동,가,학교지역,162255,362211,35.856571317237176,128.582124825619
EA,환경기준(자동),DG,대구광역시,A02726001,원음피아노 앞,대구광역시 수성구 상동,나,일반주거지역,164952,360383,35.8401957828,128.6121153268
EA,환경기준(자동),DG,대구광역시,A02726002,국립대구박물관 앞,대구광역시 수성구 황금동,나,일반주거지역,167371,360786,35.8439173321,128.638819967
EA,환경기준(자동),DG,대구광역시,A02729002,축협월성지점 앞,대구광역시 달서구 본동,나,일반주거지역,158149,360037,35.8368160434,128.5367891965
EA,환경기준(자동),DG,대구광역시,A22711003,[IoT] 개정,대구광역시 중구,다,상업지역,163692.95,363486.94,35.86795,128.59799
EA,환경기준(자동),DG,대구광역시,A22711004,[IoT] 신피부과,대구광역시 중구,다,상업지역,163767.77,363714.46,35.87018,128.598808
EA,환경기준(자동),DG,대구광역시,A22717001,[IoT] 모나리자,대구광역시 서구,나,준주거지역,160281.14,365307.4,35.884401,128.560123
EA,환경기준(자동),DG,대구광역시,A22717002,[IoT] 청수사우나,대구광역시 서구,나,준주거지역,160470.23,365489.631,35.886051,128.562208
EA,환경기준(자동),DG,대구광역시,A22717003,[IoT] 티에프텍스츄어,대구광역시 서구,라,일반공업지역,159434.563,365338.32,35.884645,128.550746
EA,환경기준(자동),DG,대구광역시,A22717004,[IoT] 대한방직 대구공장,대구광역시 서구,라,일반공업지역,159681.682,365747.963,35.888347,128.553462
EA,환경기준(자동),DG,대구광역시,A22720003,[IoT] 계명유치원앞,대구광역시 남구,가,학교지역,162025.22,362162.93,35.856131,128.579587
EA,환경기준(자동),DG,대구광역시,A22720004,[IoT] 계명문화대학정문 옆,대구광역시 남구,가,학교지역,162330.058,362058.589,35.855202,128.582967
EA,환경기준(자동),DG,대구광역시,A22723001,[IoT] 삼선진공,대구광역시 북구,다,준공업지역,162148.818,367189.28,35.901434,128.580598
EA,환경기준(자동),DG,대구광역시,A22723002,[IoT] 세화정공,대구광역시 북구,다,준공업지역,162012.816,367018.706,35.899894,128.579218
EA,환경기준(자동),DG,대구광역시,A22723003,[IoT] 거북공원,대구광역시 북구,가,전용주거지역,161095.291,372512.103,35.949364,128.568789
EA,환경기준(자동),DG,대구광역시,A22723004,[IoT] 학정초등학교,대구광역시 북구,가,전용주거지역,161170.593,372463.281,35.948927,128.569624
EA,환경기준(자동),DG,대구광역시,A22723005,[IoT] 태양빌라트,대구광역시 북구,나,일반주거지역,160220.237,371339.713,35.938763,128.559147
EA,환경기준(자동),DG,대구광역시,A22723006,[IoT] 부영5단지501동 앞,대구광역시 북구,나,일반주거지역,160571.016,371084.7,35.936479,128.563047
EA,환경기준(자동),DG,대구광역시,A22723007,[IoT] 화진빌,대구광역시 북구,나,일반주거지역,161423.505,371992.471,35.944694,128.57245
EA,환경기준(자동),DG,대구광역시,A22723008,[IoT] 칠곡그린빌5단지503동,대구광역시 북구,나,일반주거지역,161166.507,371966.415,35.944449,128.569603
EA,환경기준(자동),DG,대구광역시,A22723009,[IoT] 유마트,대구광역시 북구,다,상업지역,163162.195,365925.607,35.890085,128.592
EA,환경기준(자동),DG,대구광역시,A22723010,[IoT] 대우빌딩,대구광역시 북구,다,상업지역,163061.063,365878.884,35.889716,128.590784
EA,환경기준(자동),DG,대구광역시,A22726003,[IoT] 청소년수련관앞,대구광역시 수성구,가,녹지지역,166760.551,360883.724,35.844774,128.632063
EA,환경기준(자동),DG,대구광역시,A22726004,[IoT] 대구북성교회,대구광역시 수성구,가,녹지지역,166502.339,360338.693,35.839853,128.629228
EA,환경기준(자동),DG,대구광역시,A22726005,[IoT] 백합소공원,대구광역시 수성구,나,일반주거지역,165061.896,360016.984,35.836904,128.613299
EA,환경기준(자동),DG,대구광역시,A22726006,[IoT] 삼대곰탕,대구광역시 수성구,나,일반주거지역,165393.03,359879.04,35.835672,128.61697
EA,환경기준(자동),DG,대구광역시,A22726007,[IoT] 우신빌라,대구광역시 수성구,나,일반주거지역,168625.602,361175.066,35.847461,128.652696
EA,환경기준(자동),DG,대구광역시,A22726008,[IoT] 대백마트 맞은편,대구광역시 수성구,나,일반주거지역,168565.524,361465.269,35.850075,128.65202
EA,환경기준(자동),DG,대구광역시,A22726009,[IoT] 로얄하이츠,대구광역시 수성구,나,일반주거지역,167260.412,363425.762,35.867701,128.637492
EA,환경기준(자동),DG,대구광역시,A22726010,[IoT] 대구전파관리소,대구광역시 수성구,나,일반주거지역,167384.642,363381.935,35.86731,128.638869
EA,환경기준(자동),DG,대구광역시,A22726011,[IoT] 드림빌딩,대구광역시 수성구,나,일반주거지역,166678.531,358240.194,35.820947,128.631266
EA,환경기준(자동),DG,대구광역시,A22726012,[IoT] 무지개유치원,대구광역시 수성구,나,일반주거지역,166567.112,358358.261,35.822007,128.630028
EA,환경기준(자동),DG,대구광역시,A22729003,[IoT] 대동맨션,대구광역시 달서구,나,일반주거지역,158131.41,359716.07,35.833921,128.53673
EA,환경기준(자동),DG,대구광역시,A22729004,[IoT] 디지털인쇄나라,대구광역시 달서구,나,일반주거지역,158181.611,359744.911,35.834183,128.537163
EA,환경기준(자동),DG,대구광역시,A22729005,[IoT] 대산금속,대구광역시 달서구,라,일반공업지역,154529.831,360118.603,35.837388,128.496726
EA,환경기준(자동),DG,대구광역시,A22729006,[IoT] 진흥섬유,대구광역시 달서구,라,일반공업지역,154824.322,360299.17,35.839029,128.499975
EA,환경기준(자동),DG,대구광역시,A22729007,[IoT] 행복빌,대구광역시 달서구,가,종합병원지역,152914.605,362129.65,35.855436,128.47873
EA,환경기준(자동),DG,대구광역시,A22729008,[IoT] 계명대학교동산병원 맞은편,대구광역시 달서구,가,종합병원지역,153008.323,361834.36,35.852779,128.479785
EA,환경기준(자동),DG,대구광역시,A22729009,[IoT] 푸른마을101동,대구광역시 달서구,나,일반주거지역,155734.296,362610.06,35.859897,128.509919
EA,환경기준(자동),DG,대구광역시,A22729010,[IoT] 한샘타운107동,대구광역시 달서구,나,일반주거지역,155722.737,362554.626,35.859397,128.509794
EA,환경기준(자동),DG,대구광역시,A22729011,[IoT] 성당코오롱하늘채106동,대구광역시 달서구,나,일반주거지역,158745.79,360916.723,35.844767,128.543346
EA,환경기준(자동),DG,대구광역시,A22729012,[IoT] 성당래미안e편한세상2단지,대구광역시 달서구,나,일반주거지역,158789.52,360778.213,35.843521,128.543838
EA,환경기준(자동),DG,대구광역시,A22729013,[IoT] 대천성당,대구광역시 달서구,나,일반주거지역,156400.858,358093.294,35.81922,128.517545
EA,환경기준(자동),DG,대구광역시,A22729014,[IoT] 팔공축산물판매장,대구광역시 달서구,나,일반주거지역,156210.942,358100.397,35.819198,128.515345
EA,환경기준(자동),DG,대구광역시,A22729015,[IoT] 소화어린이집,대구광역시 달서구,나,일반주거지역,158087.587,357591.191,35.814769,128.536235
EA,환경기준(자동),DG,대구광역시,A22729016,[IoT] 관음사,대구광역시 달서구,나,일반주거지역,158071.655,357485.187,35.813813,128.536064
EA,환경기준(자동),DG,대구광역시,A22729017,[IoT] 신화에스티,대구광역시 달서구,라,일반공업지역,152698.623,361203.891,35.847082,128.476394
EA,환경기준(자동),DG,대구광역시,A22729018,[IoT] 영재이엔지,대구광역시 달서구,라,일반공업지역,152842.092,361432.38,35.849148,128.477969
EA,환경기준(자동),DG,대구광역시,A22729019,[IoT] 태성정밀,대구광역시 달서구,라,일반공업지역,154955.089,361509.584,35.849943,128.501354
EM,환경기준(수동),DG,대구광역시,A12711001,부창생갈비 앞(구. 동산미용실 앞),대구광역시 중구 동산동,가,종합병원지역,162497,363702,35.8700207,128.5847421
EM,환경기준(수동),DG,대구광역시,A12711002,진주집앞,대구광역시 중구 동산동,가,종합병원지역,162570,363548,35.8686403,128.585556
EM,환경기준(수동),DG,대구광역시,A12711003,김일수댁앞,대구광역시 중구 동산동,가,종합병원지역,162476,363364,35.8669687,128.5845263
EM,환경기준(수동),DG,대구광역시,A12711004,동산병원정문앞,대구광역시 중구 동산동,가,종합병원지역,162296,363722,35.8701942,128.5825202
EM,환경기준(수동),DG,대구광역시,A12711005,나사렛약국 앞,대구광역시 중구 동산동,가,종합병원지역,162316,363750,35.8704527,128.5827357
EM,환경기준(수동),DG,대구광역시,A12711006,삼덕성당뒷편,대구광역시 중구 동성로1가,다,상업지역,163820,363441,35.8677178,128.5994097
EM,환경기준(수동),DG,대구광역시,A12711007,금융결재원뒤,대구광역시 중구 동성로1가,다,상업지역,163586,363471,35.8679866,128.5968134
EM,환경기준(수동),DG,대구광역시,A12711008,조일상호신용금고옆,대구광역시 중구 동성로1가,다,상업지역,164653,363490,35.8681986,128.6086305
EM,환경기준(수동),DG,대구광역시,A12711009,제일극장옆,대구광역시 중구 동성로1가,다,상업지역,163330,363512,35.8683397,128.5939752
EM,환경기준(수동),DG,대구광역시,A12711010,신피부비뇨기과옆,대구광역시 중구 동성로1가,다,상업지역,163868,363681,35.8698827,128.5999292
